1870,26.1341666666667
1871,26.6133333333333
1872,26.3491666666667
1873,26.3666666666667
1874,25.9925
1875,26.2933333333333
1876,26.56
1877,28.295
1878,27.6158333333333
1879,26.3775
1880,26.6908333333333
1881,27.0208333333333
1882,26.6
1883,26.7991666666667
1884,27.2291666666667
1885,27.4425
1886,26.2891666666667
1887,26.4608333333333
1888,27.875
1889,26.9666666666667
1890,25.7816666666667
1891,27.055
1892,26.2266666666667
1893,25.8141666666667
1894,26.1416666666667
1895,27.0391666666667
1896,27.63
1897,27.1333333333333
1898,26.5025
1899,27.2716666666667
1900,27.8033333333333
1901,26.9425
1902,27.7983333333333
1903,27.0616666666667
1904,27.0516666666667
1905,27.9533333333333
1906,27.0291666666667
1907,26.6858333333333
1908,26.55
1909,26.1866666666667
1910,26.1333333333333
1911,26.8091666666667
1912,27.275
1913,27.0966666666667
1914,27.56
1915,27.4166666666667
1916,26.1325
1917,26.6425
1918,27.1416666666667
1919,27.6716666666667
1920,27.2825
1921,26.6108333333333
1922,26.73
1923,27.0916666666667
1924,26.6558333333333
1925,27.2525
1926,27.5841666666667
1927,26.9858333333333
1928,26.9966666666667
1929,27.1491666666667
1930,27.78
1931,27.5141666666667
1932,27.055
1933,26.4358333333333
1934,26.5708333333333
1935,26.8916666666667
1936,27.1716666666667
1937,27.0725
1938,26.6025
1939,26.8733333333333
1940,27.8008333333333
1941,28.1716666666667
1942,26.6116666666667
1943,26.5483333333333
1944,26.9575
1945,26.435
1946,26.8458333333333
1947,26.7975
1948,27.1416666666667
1949,26.5658333333333
1950,25.9966666666667
1951,27.1875
1952,26.8758333333333
1953,27.38
1954,26.4758333333333
1955,25.88
1956,26.2041666666667
1957,27.5358333333333
1958,27.4925
1959,27.045
1960,26.9708333333333
1961,26.8725
1962,26.7266666666667
1963,27.4225
1964,26.5191666666667
1965,27.6625
1966,27.2941666666667
1967,26.6841666666667
1968,27.0383333333333
1969,27.6183333333333
1970,26.7058333333333
1971,26.1291666666667
1972,27.8383333333333
1973,26.4091666666667
1974,26.1183333333333
1975,26.0166666666667
1976,26.9766666666667
1977,27.5633333333333
1978,26.8833333333333
1979,27.2475
1980,27.2033333333333
1981,26.8733333333333
1982,27.9766666666667
1983,27.5091666666667
1984,26.3408333333333
1985,26.3508333333333
1986,27.145
1987,28.2866666666667
1988,26.0433333333333
1989,26.2733333333333
1990,27.2391666666667
1991,27.6583333333333
1992,27.6866666666667
1993,27.4975
1994,27.4425
1995,27.0375
1996,26.6925
1997,28.2533333333333
1998,27.135
1999,25.9666666666667
2000,26.19
2001,26.7258333333333
2002,27.65
2003,27.3016666666667
2004,27.4308333333333
2005,27.0975
2006,27.1575
2007,26.5016666666667
2008,26.3491666666667
2009,27.4141666666667
2010,26.6316666666667
2011,26.2141666666667
2012,27.0291666666667
2013,26.8416666666667
2014,27.3175
2015,28.5308333333333
2016,27.4583333333333
2017,26.86
2018,27.125
2019,27.595
2020,26.8408333333333
2021,26.4358333333333
