idx,Year,Month,Day,Hour,Lat,Lon,Wind,Pressure,Type,Count,Name
17,1851,8,16,600,13.7,-49.5,40,-999,0,4,0
18,1851,8,16,1200,14,-51,50,-999,0,4,0
19,1851,8,16,1800,14.4,-52.8,50,-999,0,4,0
20,1851,8,17,0,14.9,-54.6,60,-999,0,4,0
21,1851,8,17,600,15.4,-56.5,60,-999,0,4,0
22,1851,8,17,1200,15.9,-58.5,70,-999,0,4,0
23,1851,8,17,1800,16.1,-60.4,70,-999,0,4,0
24,1851,8,18,0,16.6,-62.5,80,-999,0,4,0
25,1851,8,18,600,16.9,-64.09999999999999,80,-999,0,4,0
26,1851,8,18,1200,17.2,-66,90,-999,0,4,0
27,1851,8,18,1800,17.6,-67.59999999999999,90,-999,0,4,0
28,1851,8,19,0,18,-69.3,90,-999,0,4,0
29,1851,8,19,600,18.4,-71.09999999999999,70,-999,0,4,0
30,1851,8,19,1200,18.9,-72.59999999999999,60,-999,0,4,0
31,1851,8,19,1800,19.4,-74.3,60,-999,0,4,0
32,1851,8,20,0,19.9,-75.90000000000001,70,-999,0,4,0
33,1851,8,20,600,20.5,-77.59999999999999,70,-999,0,4,0
34,1851,8,20,1200,21.2,-79,70,-999,0,4,0
35,1851,8,20,1800,21.9,-80.40000000000001,70,-999,0,4,0
36,1851,8,21,0,22.6,-81.40000000000001,60,-999,0,4,0
37,1851,8,21,600,23.2,-82.5,60,-999,0,4,0
38,1851,8,21,1200,23.9,-83.59999999999999,70,-999,0,4,0
39,1851,8,21,1800,24.4,-84.3,70,-999,0,4,0
40,1851,8,22,0,25,-84.90000000000001,80,-999,0,4,0
41,1851,8,22,600,25.6,-85.5,80,-999,0,4,0
42,1851,8,22,1200,26.2,-86,90,-999,0,4,0
43,1851,8,22,1800,26.8,-86.3,90,-999,0,4,0
44,1851,8,23,0,27.4,-86.5,100,-999,0,4,0
45,1851,8,23,600,28,-86.59999999999999,100,-999,0,4,0
46,1851,8,23,1200,28.5,-86.59999999999999,100,-999,0,4,0
47,1851,8,23,1800,29.6,-86.09999999999999,100,-999,0,4,0
48,1851,8,23,2100,30.1,-85.7,100,-999,0,4,0
49,1851,8,24,0,30.7,-85.09999999999999,90,-999,0,4,0
50,1851,8,24,600,31.6,-84.09999999999999,70,-999,0,4,0
51,1851,8,24,1200,32.5,-83,60,-999,0,4,0
52,1851,8,24,1800,33.4,-81.40000000000001,50,-999,0,4,0
53,1851,8,25,0,34,-80,40,-999,0,4,0
54,1851,8,25,600,34.8,-78.59999999999999,40,-999,0,4,0
55,1851,8,25,1200,35.8,-77,40,-999,0,4,0
56,1851,8,25,1800,36.8,-75.09999999999999,40,-999,0,4,0
57,1851,8,26,0,37.8,-73.59999999999999,40,-999,0,4,0
58,1851,8,26,600,38.9,-71.8,40,-999,0,4,0
59,1851,8,26,1200,40,-70,40,-999,0,4,0
60,1851,8,26,1800,41.3,-66.8,40,-999,0,4,0
61,1851,8,27,0,42.8,-63.3,40,-999,0,4,0
62,1851,8,27,600,44.5,-60.2,40,-999,0,4,0
63,1851,8,27,1200,46.4,-57.2,40,-999,0,4,0
64,1851,8,27,1800,48.5,-54.2,40,-999,0,4,0
99,1852,8,19,600,20.7,-68,60,-999,0,1,0
100,1852,8,19,1200,20.9,-68.8,60,-999,0,1,0
101,1852,8,19,1800,21.1,-69.59999999999999,60,-999,0,1,0
102,1852,8,20,0,21.2,-70.59999999999999,70,-999,0,1,0
103,1852,8,20,600,21.5,-71.90000000000001,70,-999,0,1,0
104,1852,8,20,1200,21.7,-73,70,-999,0,1,0
105,1852,8,20,1800,21.9,-74,70,-999,0,1,0
106,1852,8,21,0,22.1,-74.90000000000001,80,-999,0,1,0
107,1852,8,21,600,22.2,-76.09999999999999,80,-999,0,1,0
108,1852,8,21,1200,22.6,-77.09999999999999,80,-999,0,1,0
109,1852,8,21,1800,22.9,-78.09999999999999,80,-999,0,1,0
110,1852,8,22,0,23.2,-79.3,90,-999,0,1,0
111,1852,8,22,600,23.5,-80.09999999999999,90,-999,0,1,0
112,1852,8,22,1200,23.8,-81.09999999999999,90,-999,0,1,0
113,1852,8,22,1800,24.2,-82.09999999999999,90,-999,0,1,0
114,1852,8,23,0,24.7,-83.09999999999999,90,-999,0,1,0
115,1852,8,23,600,25.2,-83.90000000000001,90,-999,0,1,0
116,1852,8,23,1200,25.7,-84.59999999999999,90,-999,0,1,0
117,1852,8,23,1800,26.2,-85.3,90,-999,0,1,0
118,1852,8,24,0,26.7,-86,100,-999,0,1,0
119,1852,8,24,600,27.2,-86.59999999999999,100,-999,0,1,0
120,1852,8,24,1200,27.7,-87.09999999999999,100,-999,0,1,0
121,1852,8,24,1800,28.2,-87.5,100,-999,0,1,0
122,1852,8,25,0,28.6,-87.8,100,-999,0,1,0
123,1852,8,25,600,28.8,-88,100,-999,0,1,0
124,1852,8,25,1200,29.1,-88.2,100,-999,0,1,0
125,1852,8,25,1800,29.4,-88.40000000000001,100,-999,0,1,0
126,1852,8,26,0,29.8,-88.59999999999999,100,-999,0,1,0
127,1852,8,26,600,30.2,-88.59999999999999,100,961,0,1,0
128,1852,8,26,1200,30.6,-88.5,90,-999,0,1,0
129,1852,8,26,1800,31.2,-88.09999999999999,70,-999,0,1,0
130,1852,8,27,0,31.8,-87.40000000000001,50,-999,0,1,0
131,1852,8,27,600,32.3,-86.3,40,-999,0,1,0
132,1852,8,27,1200,32.8,-84.8,40,-999,0,1,0
133,1852,8,27,1800,33.2,-82.8,40,-999,0,1,0
134,1852,8,28,0,33.5,-80.5,40,-999,0,1,0
135,1852,8,28,600,33.8,-78.2,40,-999,0,1,0
136,1852,8,28,1200,34,-76,40,-999,0,1,0
137,1852,8,28,1800,34.4,-74.2,40,-999,0,1,0
138,1852,8,29,0,35.2,-72.8,50,-999,0,1,0
139,1852,8,29,600,36.4,-71.8,50,-999,0,1,0
140,1852,8,29,1200,38,-70.8,50,-999,0,1,0
141,1852,8,29,1800,39.6,-69.59999999999999,50,-999,0,1,0
142,1852,8,30,0,41,-68,50,-999,0,1,0
235,1853,8,30,600,12.3,-25.1,40,-999,0,3,0
236,1853,8,30,1200,12.5,-27,40,-999,0,3,0
237,1853,8,30,1800,12.8,-28.9,40,-999,0,3,0
238,1853,8,31,0,13,-30.9,50,-999,0,3,0
239,1853,8,31,600,13.3,-33,50,-999,0,3,0
240,1853,8,31,1200,13.6,-35,60,-999,0,3,0
241,1853,8,31,1800,13.9,-36.8,60,-999,0,3,0
242,1853,9,1,0,14.2,-38.5,70,-999,0,3,0
243,1853,9,1,600,14.6,-40.5,70,-999,0,3,0
244,1853,9,1,1200,14.9,-42.3,80,-999,0,3,0
245,1853,9,1,1800,15.2,-43.9,80,-999,0,3,0
246,1853,9,2,0,15.7,-45.7,90,-999,0,3,0
247,1853,9,2,600,16.2,-47.3,90,-999,0,3,0
248,1853,9,2,1200,16.7,-49,100,-999,0,3,0
249,1853,9,2,1800,17.4,-51,110,-999,0,3,0
250,1853,9,3,0,18.2,-52.8,120,-999,0,3,0
251,1853,9,3,600,19.1,-54.6,130,-999,0,3,0
252,1853,9,3,1200,19.7,-56.2,130,924,0,3,0
253,1853,9,3,1800,20.7,-58,130,-999,0,3,0
254,1853,9,4,0,21.2,-59.9,120,-999,0,3,0
255,1853,9,4,600,22,-61.8,120,-999,0,3,0
256,1853,9,4,1200,22.7,-63.7,120,-999,0,3,0
257,1853,9,4,1800,23.4,-65.3,120,-999,0,3,0
258,1853,9,5,0,24.2,-67.09999999999999,120,-999,0,3,0
259,1853,9,5,600,25,-68.59999999999999,120,-999,0,3,0
260,1853,9,5,1200,25.8,-70.09999999999999,120,-999,0,3,0
261,1853,9,5,1800,26.6,-71.09999999999999,120,-999,0,3,0
262,1853,9,6,0,27.3,-72,120,-999,0,3,0
263,1853,9,6,600,28.2,-72.90000000000001,120,-999,0,3,0
264,1853,9,6,1200,29.1,-73.5,120,-999,0,3,0
265,1853,9,6,1800,30.2,-74,120,-999,0,3,0
266,1853,9,7,0,31.2,-74.3,110,-999,0,3,0
267,1853,9,7,600,32.5,-74.09999999999999,110,-999,0,3,0
268,1853,9,7,1200,33.7,-73.90000000000001,100,-999,0,3,0
269,1853,9,7,1800,34.9,-72.90000000000001,100,-999,0,3,0
270,1853,9,8,0,36,-71.59999999999999,100,-999,0,3,0
271,1853,9,8,600,36.8,-69.90000000000001,100,-999,0,3,0
272,1853,9,8,1200,37.5,-67.90000000000001,100,-999,0,3,0
273,1853,9,8,1800,38.2,-65.40000000000001,100,-999,0,3,0
274,1853,9,9,0,39,-62.3,100,-999,0,3,0
275,1853,9,9,600,39.9,-59.4,90,-999,0,3,0
276,1853,9,9,1200,40.8,-56.8,80,-999,0,3,0
277,1853,9,9,1800,41.9,-53.4,70,-999,0,3,0
278,1853,9,10,0,42.9,-49.5,70,-999,0,3,0
279,1853,9,10,600,43.9,-45.5,70,-999,0,3,0
280,1853,9,10,1200,45,-41.2,70,-999,0,3,0
281,1853,9,10,1800,46.2,-36.2,70,-999,0,3,0
282,1853,9,8,0,37,-53,100,-999,0,4,0
283,1853,9,8,600,38,-51,100,-999,0,4,0
284,1853,9,8,1200,39,-49,100,-999,0,4,0
285,1853,9,8,1800,40,-46.8,100,-999,0,4,0
286,1853,9,9,0,41.3,-44,100,-999,0,4,0
287,1853,9,9,600,42.5,-41.5,100,-999,0,4,0
288,1853,9,9,1200,43.4,-39.3,100,-999,0,4,0
289,1853,9,9,1800,44.5,-37.2,100,-999,0,4,0
290,1853,9,10,0,45.5,-34.7,100,-999,0,4,0
291,1853,9,10,600,46.3,-32.3,100,-999,0,4,0
292,1853,9,10,1200,47,-30,90,-999,0,4,0
293,1853,9,10,1800,48,-27.5,90,-999,0,4,0
344,1854,9,7,0,26.4,-76.59999999999999,110,-999,0,3,0
345,1854,9,7,600,27.2,-77.59999999999999,110,-999,0,3,0
346,1854,9,7,1200,28,-78.59999999999999,110,938,0,3,0
347,1854,9,7,1800,28.8,-79.59999999999999,110,-999,0,3,0
348,1854,9,8,0,29.6,-80.3,110,-999,0,3,0
349,1854,9,8,600,30.4,-80.59999999999999,110,-999,0,3,0
350,1854,9,8,1200,31.1,-80.90000000000001,100,-999,0,3,0
351,1854,9,8,1800,31.6,-81.09999999999999,100,950,0,3,0
352,1854,9,8,2000,31.7,-81.09999999999999,100,950,0,3,0
353,1854,9,9,0,32,-81.3,80,-999,0,3,0
354,1854,9,9,600,32.5,-81.5,70,-999,0,3,0
355,1854,9,9,1200,33.2,-81.5,60,-999,0,3,0
356,1854,9,9,1800,34.3,-80.5,50,-999,0,3,0
357,1854,9,10,0,35.5,-78.09999999999999,40,-999,0,3,0
358,1854,9,10,600,36.8,-75.90000000000001,40,-999,0,3,0
359,1854,9,10,1200,37.8,-74,50,-999,0,3,0
360,1854,9,10,1800,38.4,-71.90000000000001,60,-999,0,3,0
361,1854,9,11,0,38.8,-69.5,70,-999,0,3,0
362,1854,9,11,600,39,-67.3,80,-999,0,3,0
363,1854,9,11,1200,39.4,-65,90,-999,0,3,0
364,1854,9,11,1800,39.5,-61.8,90,-999,0,3,0
365,1854,9,12,0,39.8,-58.3,90,-999,0,3,0
366,1854,9,12,600,40,-55.1,90,-999,0,3,0
367,1854,9,12,1200,40,-52,80,-999,0,3,0
368,1854,9,12,1800,40.2,-48,80,-999,0,3,0
417,1855,9,15,600,27.1,-89.09999999999999,80,-999,0,5,0
418,1855,9,15,1200,27.5,-89.3,90,-999,0,5,0
419,1855,9,15,1800,28.1,-89.40000000000001,100,-999,0,5,0
420,1855,9,16,0,28.8,-89.5,110,-999,0,5,0
421,1855,9,16,300,29.2,-89.5,110,-999,0,5,0
422,1855,9,16,600,29.6,-89.5,110,-999,0,5,0
423,1855,9,16,1200,30.2,-89.40000000000001,100,-999,0,5,0
424,1855,9,16,1800,31,-89.09999999999999,70,-999,0,5,0
425,1855,9,17,0,32,-88.8,50,-999,0,5,0
426,1855,9,17,600,33,-88.3,40,-999,0,5,0
427,1856,8,9,0,25,-83.90000000000001,70,-999,0,1,0
428,1856,8,9,600,25.7,-85.09999999999999,80,-999,0,1,0
429,1856,8,9,1200,26.3,-86.5,90,-999,0,1,0
430,1856,8,9,1800,27,-87.8,100,-999,0,1,0
431,1856,8,10,0,27.7,-89.09999999999999,110,-999,0,1,0
432,1856,8,10,600,28.2,-89.8,120,-999,0,1,0
433,1856,8,10,1200,28.7,-90.5,130,-999,0,1,0
434,1856,8,10,1800,29.2,-91.09999999999999,130,934,0,1,0
435,1856,8,11,0,29.7,-91.59999999999999,110,-999,0,1,0
436,1856,8,11,600,30,-91.8,80,-999,0,1,0
437,1856,8,11,1200,30.3,-91.90000000000001,60,-999,0,1,0
438,1856,8,11,1800,30.6,-91.8,50,-999,0,1,0
439,1856,8,12,0,30.9,-91.59999999999999,40,-999,0,1,0
440,1856,8,12,600,31.3,-91,40,-999,0,1,0
462,1856,8,25,0,21,-69.8,70,-999,0,5,0
463,1856,8,25,600,21,-70.8,70,-999,0,5,0
464,1856,8,25,1200,21.1,-71.90000000000001,70,-999,0,5,0
465,1856,8,25,1800,21.2,-72.8,70,-999,0,5,0
466,1856,8,26,0,21.6,-73.90000000000001,70,-999,0,5,0
467,1856,8,26,600,21.7,-74.8,70,-999,0,5,0
468,1856,8,26,1200,22,-75.90000000000001,80,-999,0,5,0
469,1856,8,26,1800,22.2,-76.59999999999999,80,-999,0,5,0
470,1856,8,27,0,22.4,-77.59999999999999,80,-999,0,5,0
471,1856,8,27,600,22.6,-78.59999999999999,80,-999,0,5,0
472,1856,8,27,1200,22.7,-79.5,90,-999,0,5,0
473,1856,8,27,1800,22.7,-80.59999999999999,80,-999,0,5,0
474,1856,8,28,0,22.9,-81.59999999999999,80,-999,0,5,0
475,1856,8,28,600,23,-82.90000000000001,90,969,0,5,0
476,1856,8,28,1200,23.2,-84,90,-999,0,5,0
477,1856,8,28,1800,23.6,-84.59999999999999,90,-999,0,5,0
478,1856,8,29,0,23.9,-85.09999999999999,90,-999,0,5,0
479,1856,8,29,600,24.2,-85.59999999999999,90,-999,0,5,0
480,1856,8,29,1200,24.7,-86.40000000000001,90,-999,0,5,0
481,1856,8,29,1800,24.9,-86.8,90,-999,0,5,0
482,1856,8,30,0,25.2,-87.09999999999999,100,-999,0,5,0
483,1856,8,30,600,25.6,-87.3,100,-999,0,5,0
484,1856,8,30,1200,26.2,-87.40000000000001,100,-999,0,5,0
485,1856,8,30,1800,27.5,-87.3,100,-999,0,5,0
486,1856,8,31,0,28.9,-86.59999999999999,90,-999,0,5,0
487,1856,8,31,600,30.2,-85.90000000000001,90,-999,0,5,0
488,1856,8,31,1200,31.1,-84.8,70,-999,0,5,0
489,1856,8,31,1800,32.2,-83.3,60,-999,0,5,0
490,1856,9,1,0,33,-81.59999999999999,50,-999,0,5,0
491,1856,9,1,600,34,-79.59999999999999,50,-999,0,5,0
492,1856,9,1,1200,34.7,-77.90000000000001,50,-999,0,5,0
493,1856,9,1,1800,35.5,-75.3,50,-999,0,5,0
494,1856,9,2,0,36.3,-72.8,50,-999,0,5,0
495,1856,9,2,600,36.8,-70,50,-999,0,5,0
496,1856,9,2,1200,37.2,-67.3,50,-999,0,5,0
497,1856,9,2,1800,37.7,-64.59999999999999,50,-999,0,5,0
498,1856,9,3,0,38.2,-61.8,50,-999,0,5,0
499,1856,9,3,600,38.8,-58.6,50,-999,0,5,0
500,1856,9,3,1200,39,-56,50,-999,0,5,0
501,1856,9,3,1800,39.5,-52.3,50,-999,0,5,0
755,1859,10,2,600,18.2,-75.09999999999999,80,-999,0,6,0
756,1859,10,2,1200,19.1,-75,80,-999,0,6,0
757,1859,10,2,1800,20.1,-74.8,80,-999,0,6,0
758,1859,10,3,0,21.2,-74.40000000000001,80,-999,0,6,0
759,1859,10,3,600,22.2,-74.09999999999999,80,-999,0,6,0
760,1859,10,3,1200,23.2,-73.8,90,-999,0,6,0
761,1859,10,3,1800,24.5,-73.40000000000001,90,-999,0,6,0
762,1859,10,4,0,26,-72.90000000000001,100,-999,0,6,0
763,1859,10,4,600,27.5,-72.40000000000001,100,-999,0,6,0
764,1859,10,4,1200,28.8,-72,110,-999,0,6,0
765,1859,10,4,1800,30.4,-71.5,110,-999,0,6,0
766,1859,10,5,0,32.4,-70.8,110,-999,0,6,0
767,1859,10,5,600,34.5,-70.09999999999999,110,-999,0,6,0
768,1859,10,5,1200,36.5,-69.5,110,-999,0,6,0
769,1859,10,5,1800,38,-68.59999999999999,110,-999,0,6,0
770,1859,10,6,0,39.5,-67.40000000000001,110,-999,0,6,0
771,1859,10,6,600,40.9,-66.09999999999999,110,-999,0,6,0
772,1859,10,6,1200,42.5,-64,110,938,0,6,0
773,1859,10,6,1800,44.5,-61,110,-999,0,6,0
810,1860,8,8,600,27.8,-84.5,40,-999,0,1,0
811,1860,8,8,1200,27.8,-84.8,50,-999,0,1,0
812,1860,8,8,1800,27.7,-85.3,50,-999,0,1,0
813,1860,8,9,0,27.6,-85.90000000000001,60,-999,0,1,0
814,1860,8,9,600,27.5,-86.3,60,-999,0,1,0
815,1860,8,9,1200,27.5,-86.8,70,-999,0,1,0
816,1860,8,9,1800,27.4,-87.5,70,-999,0,1,0
817,1860,8,10,0,27.4,-88,80,-999,0,1,0
818,1860,8,10,600,27.4,-88.5,80,-999,0,1,0
819,1860,8,10,1200,27.5,-89,90,-999,0,1,0
820,1860,8,10,1800,27.5,-89.5,90,-999,0,1,0
821,1860,8,11,0,27.6,-89.90000000000001,100,-999,0,1,0
822,1860,8,11,600,27.9,-90.09999999999999,100,-999,0,1,0
823,1860,8,11,1200,28.4,-90.3,110,-999,0,1,0
824,1860,8,11,1800,29,-90.09999999999999,110,-999,0,1,0
825,1860,8,11,2000,29.2,-90,110,-999,0,1,0
826,1860,8,12,0,29.7,-89.8,100,-999,0,1,0
827,1860,8,12,600,30.5,-88.90000000000001,100,-999,0,1,0
828,1860,8,12,1200,31,-88,70,-999,0,1,0
829,1860,8,12,1800,31.3,-86.8,50,-999,0,1,0
830,1860,8,13,0,31.4,-85.59999999999999,40,-999,0,1,0
831,1860,8,13,600,31.5,-84.59999999999999,40,-999,0,1,0
832,1860,8,13,1200,31.7,-83.59999999999999,40,-999,0,1,0
833,1860,8,13,1800,31.8,-82.59999999999999,40,-999,0,1,0
834,1860,8,14,0,31.9,-81.59999999999999,40,-999,0,1,0
835,1860,8,14,600,32,-80.59999999999999,40,-999,0,1,0
836,1860,8,14,1200,32,-79.59999999999999,50,-999,0,1,0
837,1860,8,14,1800,32,-78.59999999999999,50,-999,0,1,0
838,1860,8,15,0,32,-77.59999999999999,50,-999,0,1,0
839,1860,8,15,600,32.3,-76.59999999999999,50,-999,0,1,0
840,1860,8,15,1200,32.5,-75.59999999999999,50,-999,0,1,0
841,1860,8,15,1800,32.7,-74.59999999999999,50,-999,0,1,0
842,1860,8,16,0,33,-73.5,50,-999,0,1,0
843,1860,8,16,600,33.3,-72,50,-999,0,1,0
1471,1866,9,24,600,13.3,-36,80,-999,0,6,0
1472,1866,9,24,1200,13.4,-37,80,-999,0,6,0
1473,1866,9,24,1800,13.6,-38,80,-999,0,6,0
1474,1866,9,25,0,13.9,-39.4,80,-999,0,6,0
1475,1866,9,25,600,14.2,-40.7,80,-999,0,6,0
1476,1866,9,25,1200,14.5,-42,80,-999,0,6,0
1477,1866,9,25,1800,14.8,-43.2,80,-999,0,6,0
1478,1866,9,26,0,15.1,-44.3,80,-999,0,6,0
1479,1866,9,26,600,15.5,-45.7,80,-999,0,6,0
1480,1866,9,26,1200,15.8,-47,80,-999,0,6,0
1481,1866,9,26,1800,16,-48,80,-999,0,6,0
1482,1866,9,27,0,16.2,-49.5,80,-999,0,6,0
1483,1866,9,27,600,16.6,-50.9,80,-999,0,6,0
1484,1866,9,27,1200,17,-52.5,80,-999,0,6,0
1485,1866,9,27,1800,17.2,-53.9,80,-999,0,6,0
1486,1866,9,28,0,17.5,-55.1,90,-999,0,6,0
1487,1866,9,28,600,17.9,-56.7,90,-999,0,6,0
1488,1866,9,28,1200,18.2,-58.2,90,-999,0,6,0
1489,1866,9,28,1800,18.5,-59.5,90,-999,0,6,0
1490,1866,9,29,0,18.7,-60.7,100,-999,0,6,0
1491,1866,9,29,600,19.1,-62.3,100,-999,0,6,0
1492,1866,9,29,1200,19.4,-63.7,100,-999,0,6,0
1493,1866,9,29,1800,19.7,-64.90000000000001,100,-999,0,6,0
1494,1866,9,30,0,20.2,-66.3,100,-999,0,6,0
1495,1866,9,30,600,20.6,-67.59999999999999,100,-999,0,6,0
1496,1866,9,30,1200,20.9,-69,100,-999,0,6,0
1497,1866,9,30,1800,21.2,-70.40000000000001,100,-999,0,6,0
1498,1866,10,1,0,21.6,-71.90000000000001,110,-999,0,6,0
1499,1866,10,1,600,22,-73.59999999999999,110,-999,0,6,0
1500,1866,10,1,1200,22.5,-75,120,-999,0,6,0
1501,1866,10,1,1800,23.4,-76.09999999999999,120,-999,0,6,0
1502,1866,10,2,0,24.5,-77.09999999999999,120,938,0,6,0
1503,1866,10,2,600,25.9,-77.59999999999999,120,-999,0,6,0
1504,1866,10,2,1200,27.3,-77.90000000000001,110,-999,0,6,0
1505,1866,10,2,1800,28,-77.8,110,-999,0,6,0
1506,1866,10,3,0,28.5,-77.59999999999999,100,-999,0,6,0
1507,1866,10,3,600,29.3,-77.09999999999999,100,-999,0,6,0
1508,1866,10,3,1200,30.5,-76.3,90,-999,0,6,0
1509,1866,10,3,1800,32,-75,90,-999,0,6,0
1510,1866,10,4,0,33.5,-73.09999999999999,90,-999,0,6,0
1511,1866,10,4,600,34.7,-71,90,-999,0,6,0
1512,1866,10,4,1200,36,-68.5,80,-999,0,6,0
1513,1866,10,4,1800,37.5,-65.3,80,-999,0,6,0
1514,1866,10,5,0,39,-62.1,80,-999,0,6,0
1515,1866,10,5,600,40.7,-58.4,80,-999,0,6,0
1516,1866,10,5,1200,42,-54.5,70,-999,0,6,0
1517,1866,10,5,1800,43,-50,70,-999,0,6,0
1627,1867,10,27,0,19,-50.5,40,-999,0,9,0
1628,1867,10,27,600,19,-51.5,40,-999,0,9,0
1629,1867,10,27,1200,19,-52.6,50,-999,0,9,0
1630,1867,10,27,1800,19,-53.7,50,-999,0,9,0
1631,1867,10,28,0,19,-55,60,-999,0,9,0
1632,1867,10,28,600,19,-56.3,60,-999,0,9,0
1633,1867,10,28,1200,19,-57.7,70,-999,0,9,0
1634,1867,10,28,1800,19,-59.2,80,-999,0,9,0
1635,1867,10,29,0,19,-60.7,90,-999,0,9,0
1636,1867,10,29,600,18.9,-62,100,-999,0,9,0
1637,1867,10,29,1200,18.6,-63.3,110,-999,0,9,0
1638,1867,10,29,1800,18.4,-64.8,100,952,0,9,0
1639,1867,10,30,0,18.3,-66.5,80,-999,0,9,0
1640,1867,10,30,600,18.2,-68.09999999999999,70,-999,0,9,0
1641,1867,10,30,1200,18.2,-69.59999999999999,80,-999,0,9,0
1642,1867,10,30,1800,18.4,-71.5,60,-999,0,9,0
1643,1867,10,31,0,18.6,-73.5,40,-999,0,9,0
1750,1869,9,7,600,28,-74.5,90,-999,0,6,0
1751,1869,9,7,1200,29,-74.40000000000001,90,-999,0,6,0
1752,1869,9,7,1800,30.1,-74.09999999999999,90,-999,0,6,0
1753,1869,9,8,0,31.3,-74,100,-999,0,6,0
1754,1869,9,8,600,32.5,-73.59999999999999,100,-999,0,6,0
1755,1869,9,8,1200,35,-73.3,100,-999,0,6,0
1756,1869,9,8,1800,38.8,-72.59999999999999,100,950,0,6,0
1757,1869,9,8,2100,41,-71.90000000000001,100,963,0,6,0
1758,1869,9,8,2200,41.4,-71.7,100,965,0,6,0
1759,1869,9,9,0,42.8,-71.09999999999999,80,973,0,6,0
1760,1869,9,9,600,47,-69,50,-999,0,6,0
1847,1870,9,9,600,25.1,-64.40000000000001,70,-999,0,4,0
1848,1870,9,9,1200,26,-65,80,-999,0,4,0
1849,1870,9,9,1800,27.1,-65.59999999999999,80,-999,0,4,0
1850,1870,9,10,0,28.7,-66.3,90,-999,0,4,0
1851,1870,9,10,600,30.5,-66.59999999999999,90,-999,0,4,0
1852,1870,9,10,1200,32.5,-66.3,100,-999,0,4,0
1853,1870,9,10,1800,33.9,-65.40000000000001,100,-999,0,4,0
1854,1870,9,11,0,35.4,-64.09999999999999,110,-999,0,4,0
1855,1870,9,11,600,36.8,-62.6,110,-999,0,4,0
1856,1870,9,11,1200,38,-61.2,110,-999,0,4,0
1857,1870,9,11,1800,39.7,-59.4,110,-999,0,4,0
1858,1870,9,12,0,41.5,-57.4,100,948,0,4,0
1859,1870,9,12,600,43.5,-55.4,100,-999,0,4,0
1860,1870,9,12,1200,45,-53,90,-999,0,4,0
1861,1870,9,12,1800,46,-51,90,-999,0,4,0
1862,1870,9,13,0,47,-48.2,80,-999,0,4,0
1863,1870,9,13,600,47.8,-45,80,-999,0,4,0
1864,1870,9,13,1200,48.4,-42,70,-999,0,4,0
1865,1870,9,13,1800,49,-39,70,-999,0,4,0
1883,1870,10,5,600,18.1,-75,40,-999,0,6,0
1884,1870,10,5,1200,18.7,-76,50,-999,0,6,0
1885,1870,10,5,1800,19.1,-77,50,-999,0,6,0
1886,1870,10,6,0,19.5,-78,60,-999,0,6,0
1887,1870,10,6,600,20,-79.09999999999999,60,-999,0,6,0
1888,1870,10,6,1200,20.5,-80,70,-999,0,6,0
1889,1870,10,6,1800,21,-80.40000000000001,70,-999,0,6,0
1890,1870,10,7,0,21.4,-80.90000000000001,80,-999,0,6,0
1891,1870,10,7,600,21.7,-81.3,90,-999,0,6,0
1892,1870,10,7,1200,22.1,-81.59999999999999,100,959,0,6,0
1893,1870,10,7,1800,22.4,-81.90000000000001,100,-999,0,6,0
1894,1870,10,8,0,22.7,-82.09999999999999,90,-999,0,6,0
1895,1870,10,8,600,23.1,-82.09999999999999,80,-999,0,6,0
1896,1870,10,8,1200,23.4,-82,90,-999,0,6,0
1897,1870,10,8,1800,23.7,-81.90000000000001,90,-999,0,6,0
1898,1870,10,9,0,23.9,-81.8,90,-999,0,6,0
1899,1870,10,9,600,24.1,-81.59999999999999,90,-999,0,6,0
1900,1870,10,9,1200,24.2,-81.40000000000001,90,-999,0,6,0
1901,1870,10,9,1800,24.4,-81.09999999999999,90,-999,0,6,0
1902,1870,10,10,0,24.5,-81,90,-999,0,6,0
1903,1870,10,10,600,24.6,-80.8,90,-999,0,6,0
1904,1870,10,10,1200,24.7,-80.59999999999999,90,-999,0,6,0
1905,1870,10,10,1800,24.9,-80.3,90,-999,0,6,0
1906,1870,10,11,0,25.1,-80,90,-999,0,6,0
1907,1870,10,11,600,25.2,-79.8,90,-999,0,6,0
1908,1870,10,11,1200,25.5,-79.5,90,-999,0,6,0
1909,1870,10,11,1800,25.8,-79,90,-999,0,6,0
1910,1870,10,12,0,26.2,-78.59999999999999,90,-999,0,6,0
1911,1870,10,12,600,26.5,-78.09999999999999,90,-999,0,6,0
1912,1870,10,12,1200,26.8,-77.59999999999999,80,-999,0,6,0
1913,1870,10,12,1800,27.3,-77,80,-999,0,6,0
1914,1870,10,13,0,27.8,-76.3,80,-999,0,6,0
1915,1870,10,13,600,28.3,-75.59999999999999,80,-999,0,6,0
1916,1870,10,13,1200,28.9,-74.90000000000001,70,-999,0,6,0
1917,1870,10,13,1800,29.5,-74,70,-999,0,6,0
1918,1870,10,14,0,30.1,-72.90000000000001,70,-999,0,6,0
1919,1870,10,14,600,30.7,-71.8,70,-999,0,6,0
1920,1870,10,14,1200,31.4,-70.5,70,-999,0,6,0
1921,1870,10,14,1800,32.2,-69.09999999999999,70,-999,0,6,0
2003,1871,8,14,600,26.6,-73,80,-999,0,3,0
2004,1871,8,14,1200,26.7,-73.59999999999999,80,-999,0,3,0
